year_x,country_name,life_ladder,quality_of_life_index,purchasing_power_index,crime_index,health_care_index,cost_of_living_index,pollution_index,log_gdp_per_capita,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,perceptions_of_corruption,positive_affect,negative_affect
2014,Latvia,5.729,99.0,44.4,37.2,67.1,55.9,43.4,10.143,0.881,65.5,0.671,0.804,0.605,0.226
2014,Greece,4.756,94.7,51.9,41.4,56.7,68.9,44.9,10.245,0.832,70.32,0.369,0.93,0.597,0.385
2014,Hungary,5.181,93.1,46.9,41.8,51.6,48.9,46.3,10.184,0.845,66.44,0.494,0.855,0.578,0.238
2014,Uruguay,6.561,93.1,44.9,47.2,67.9,68.6,31.7,10.02,0.902,67.42,0.904,0.533,0.788,0.251
2014,Panama,6.631,89.3,43.3,50.1,82.1,55.2,50.9,10.22,0.873,68.14,0.894,0.847,0.799,0.254
2014,Malaysia,5.963,85.3,73.5,70.0,69.1,46.0,64.7,10.057,0.863,65.72,0.808,0.845,0.711,0.261
2014,Mexico,6.68,85.0,59.5,53.8,67.8,41.3,68.8,9.86,0.782,65.66,0.779,0.63,0.76,0.229
2014,Romania,5.727,83.6,40.6,29.7,46.6,42.4,50.5,10.047,0.753,66.12,0.754,0.958,0.565,0.331
2014,Turkiye,5.58,82.5,53.6,36.4,74.0,49.6,74.3,10.111,0.863,67.54,0.649,0.764,0.41,0.377
2014,India,4.424,78.6,65.8,46.5,66.9,26.3,77.7,8.531,0.621,58.74,0.809,0.832,0.651,0.285
2014,Argentina,6.671,77.0,59.4,62.4,75.2,67.1,55.9,10.067,0.918,66.78,0.745,0.854,0.769,0.238
2014,Bosnia and Herzegovina,5.249,73.5,44.7,45.8,52.1,42.3,58.5,9.373,0.788,67.0,0.412,0.976,0.491,0.262
2014,Belarus,5.812,72.5,35.8,30.5,45.4,50.2,45.1,9.858,0.88,64.54,0.647,0.682,0.575,0.209
2014,Bulgaria,4.438,68.3,39.9,43.5,58.5,43.6,64.0,9.863,0.886,65.76,0.576,0.955,0.542,0.236
2014,Chile,6.844,65.5,55.1,45.0,58.5,53.2,72.4,10.094,0.862,69.22,0.733,0.758,0.8,0.276
2014,Georgia,4.288,65.0,26.2,22.0,62.6,39.6,58.8,9.414,0.558,64.1,0.72,0.416,0.458,0.204
2014,Serbia,5.113,60.3,39.1,43.4,54.1,43.3,56.6,9.631,0.783,66.26,0.532,0.912,0.473,0.326
2014,Sri Lanka,4.268,49.9,28.2,50.0,74.3,41.7,65.7,9.395,0.805,66.12,0.868,0.791,0.785,0.187
2014,Armenia,4.453,49.1,27.7,29.1,48.3,40.7,73.0,9.315,0.739,65.76,0.506,0.92,0.51,0.404
2014,Colombia,6.449,47.7,36.1,56.9,68.9,38.9,61.4,9.542,0.907,68.08,0.801,0.887,0.825,0.278
2014,Thailand,6.985,47.4,38.8,37.1,82.5,46.5,72.8,9.649,0.933,67.82,0.9,0.92,0.768,0.169
2014,Kazakhstan,5.97,47.0,43.5,46.7,58.9,54.3,73.7,10.101,0.795,62.8,0.799,0.805,0.671,0.169
2014,Ecuador,5.946,44.5,28.0,54.0,63.1,45.6,53.2,9.399,0.831,67.16,0.719,0.661,0.841,0.306
2014,Dominican Republic,5.387,43.6,28.2,67.7,78.7,55.9,65.3,9.57,0.891,63.44,0.905,0.76,0.772,0.3
2014,Moldova,5.917,42.1,23.7,49.7,52.7,34.7,57.2,9.241,0.805,62.52,0.623,0.925,0.547,0.26
2014,Philippines,5.313,37.0,35.4,43.1,71.7,40.0,74.2,8.842,0.813,61.84,0.902,0.787,0.787,0.334
2014,Lebanon,5.233,32.8,50.2,52.0,65.8,67.6,89.1,9.733,0.759,65.64,0.657,0.939,0.525,0.267
2014,Brazil,6.981,29.8,41.2,69.0,52.2,55.3,58.0,9.661,0.898,64.54,0.714,0.71,0.718,0.274
2014,North Macedonia,5.204,28.9,35.5,36.1,35.1,37.4,82.3,9.589,0.793,65.22,0.645,0.861,0.583,0.307
2014,Russia,6.037,28.4,38.9,51.3,51.8,61.9,72.8,10.168,0.932,62.26,0.744,0.869,0.617,0.151
2014,Indonesia,5.597,22.7,26.0,47.2,66.1,39.3,74.4,9.186,0.905,62.08,0.719,0.97,0.757,0.242
2014,Pakistan,5.436,21.8,33.2,61.2,51.2,30.7,83.7,8.39,0.552,55.54,0.543,0.677,0.475,0.295
2014,Ukraine,4.297,20.1,27.9,49.4,44.3,41.3,69.9,9.424,0.877,63.48,0.533,0.927,0.543,0.249
2014,Kenya,4.905,7.3,28.7,72.6,62.7,50.0,62.2,8.308,0.765,55.58,0.819,0.849,0.779,0.221
2014,Bolivia,5.865,6.6,41.1,65.6,49.8,40.0,94.0,8.933,0.821,62.5,0.881,0.832,0.769,0.398
2014,Iran,4.682,1.1,30.6,50.9,50.1,44.5,82.3,9.585,0.644,65.56,0.767,0.64,0.55,0.512
2014,Cambodia,3.883,-4.4,11.9,44.1,54.2,57.0,80.1,8.125,0.693,60.36,0.938,0.843,0.682,0.482
2014,Egypt,4.885,-7.1,25.8,60.1,54.7,37.2,96.6,9.19,0.619,61.94,0.578,0.749,0.477,0.327
2014,Mongolia,4.825,-35.7,23.5,70.3,28.3,52.3,94.6,9.315,0.943,59.48,0.752,0.909,0.512,0.17
2014,Venezuela,6.136,-53.0,11.9,84.1,38.5,111.0,79.2,9.366,0.904,65.14,0.57,0.827,0.797,0.244
2013,United States,7.249,195.5,132.9,50.1,68.6,77.4,35.1,10.941,0.925,66.64,0.792,0.747,0.776,0.26
2013,Germany,6.965,192.7,112.3,27.1,75.3,87.1,30.2,10.819,0.931,70.06,0.894,0.566,0.693,0.205
2013,Sweden,7.434,180.9,106.1,38.3,75.2,103.7,17.5,10.789,0.916,71.32,0.936,0.324,0.782,0.184
2013,Finland,7.445,178.9,97.9,29.2,68.7,103.3,16.7,10.722,0.941,70.26,0.919,0.306,0.752,0.195
2013,Denmark,7.589,178.6,100.7,29.3,85.6,114.9,34.8,10.849,0.965,70.06,0.92,0.17,0.826,0.195
2013,Canada,7.594,178.3,105.5,36.3,71.9,87.9,27.7,10.752,0.936,70.98,0.916,0.406,0.801,0.263
2013,Australia,7.364,176.0,104.2,41.2,73.6,108.5,19.4,10.752,0.928,70.44,0.933,0.432,0.77,0.177
2013,Austria,7.499,171.8,91.5,25.8,79.7,89.5,31.7,10.878,0.95,70.2,0.922,0.679,0.725,0.163
2013,New Zealand,7.28,168.6,87.6,42.9,77.8,104.5,21.0,10.585,0.958,69.86,0.944,0.312,0.778,0.151
2013,Japan,5.959,168.5,99.6,18.1,85.0,94.1,40.8,10.586,0.924,73.36,0.821,0.65,0.719,0.175
2013,Netherlands,7.407,161.0,97.5,37.1,66.2,98.8,32.4,10.852,0.925,71.02,0.919,0.505,0.765,0.235
2013,United Kingdom,6.918,151.0,94.3,42.6,73.5,100.1,33.8,10.673,0.937,69.58,0.905,0.568,0.719,0.252
2013,Estonia,5.367,145.4,48.7,29.1,76.3,67.3,13.4,10.293,0.901,67.74,0.754,0.726,0.651,0.199
2013,Ireland,6.76,142.4,94.6,53.6,42.6,106.6,29.3,10.893,0.955,70.46,0.884,0.558,0.744,0.245
2013,France,6.667,136.3,92.3,47.3,82.3,100.2,46.9,10.665,0.908,71.5,0.878,0.699,0.741,0.205
2013,Belgium,7.104,134.7,87.9,41.5,78.0,100.0,56.2,10.783,0.909,69.68,0.891,0.574,0.738,0.217
2013,Slovenia,5.975,125.6,60.4,33.2,61.3,75.4,33.0,10.381,0.932,69.68,0.89,0.918,0.625,0.274
2013,Portugal,5.158,124.7,54.6,35.1,64.8,69.3,30.9,10.31,0.867,70.02,0.788,0.946,0.665,0.348
2013,Spain,6.15,123.6,72.5,32.4,75.2,77.2,49.8,10.473,0.929,71.36,0.759,0.916,0.663,0.372
2013,Czechia,6.698,123.0,62.3,33.9,66.3,56.6,38.3,10.424,0.888,68.06,0.726,0.916,0.656,0.253
2013,Lithuania,5.596,121.9,43.2,34.7,69.3,60.0,21.1,10.261,0.913,64.9,0.556,0.936,0.54,0.294
2013,South Korea,5.959,117.9,80.6,16.3,79.2,87.6,74.2,10.519,0.797,71.56,0.642,0.832,0.589,0.189
2013,South Africa,3.661,111.6,96.0,78.5,59.4,48.6,57.9,9.548,0.839,52.3,0.714,0.8,0.74,0.167
2013,Slovakia,5.937,108.7,52.4,32.7,63.5,61.5,40.8,10.191,0.909,67.16,0.598,0.915,0.612,0.277
2013,Croatia,5.885,108.7,48.3,28.9,55.9,69.0,28.7,10.091,0.751,67.66,0.627,0.936,0.554,0.285
2013,Poland,5.746,95.2,57.6,37.5,54.8,53.7,50.5,10.146,0.912,67.64,0.776,0.916,0.675,0.242
2013,Uruguay,6.444,91.9,39.6,46.6,59.6,77.4,21.3,9.991,0.917,67.34,0.888,0.586,0.743,0.253
2013,Israel,7.321,91.2,69.3,33.3,75.4,91.5,63.8,10.503,0.909,71.64,0.739,0.849,0.649,0.409
2013,Italy,6.009,90.6,75.4,45.6,65.0,96.8,60.4,10.603,0.916,71.4,0.499,0.943,0.702,0.357
2013,Malaysia,5.77,89.1,70.5,66.4,69.4,48.7,61.1,10.015,0.831,65.64,0.791,0.755,0.664,0.317
2013,Singapore,6.533,88.0,64.1,21.3,61.8,100.0,41.9,11.355,0.808,72.84,0.827,0.242,0.663,0.148
2013,Mexico,7.443,83.5,60.5,52.5,70.6,47.0,71.2,9.844,0.759,65.52,0.739,0.615,0.75,0.223
2013,Hungary,4.914,83.2,44.9,37.5,46.6,59.3,48.3,10.14,0.877,66.28,0.674,0.912,0.647,0.307
2013,Argentina,6.582,81.1,57.1,57.5,76.7,66.8,57.5,10.103,0.91,66.66,0.737,0.823,0.766,0.254
2013,India,4.428,78.0,62.3,43.7,64.6,26.7,74.3,8.472,0.553,58.38,0.74,0.832,0.608,0.33
2013,Greece,4.72,77.5,44.3,43.0,59.0,83.8,45.3,10.233,0.687,70.24,0.426,0.941,0.571,0.482
2013,Bosnia and Herzegovina,5.124,74.6,44.5,45.0,54.4,49.8,58.2,9.349,0.767,67.0,0.39,0.97,0.489,0.315
2013,Belarus,5.876,74.4,33.9,32.9,48.0,50.3,42.7,9.842,0.923,63.98,0.723,0.653,0.545,0.206
2013,Chile,6.74,69.3,58.3,47.1,58.7,60.2,71.0,10.086,0.862,69.04,0.737,0.741,0.791,0.285
2013,Serbia,5.102,69.3,37.4,39.3,54.4,51.6,49.6,9.642,0.828,66.12,0.533,0.908,0.505,0.403
2013,Turkiye,4.888,67.8,55.8,40.0,57.5,49.9,77.1,10.082,0.795,67.38,0.541,0.698,0.551,0.392
2013,Romania,5.082,63.3,36.5,28.7,47.3,48.2,62.6,10.003,0.778,65.94,0.655,0.952,0.541,0.329
2013,Bulgaria,3.993,62.6,37.4,40.0,58.0,50.0,66.7,9.848,0.829,65.62,0.603,0.962,0.537,0.278
2013,Thailand,6.231,56.6,37.0,37.6,85.4,45.9,71.1,9.645,0.926,67.64,0.781,0.925,0.782,0.141
2013,Ecuador,6.019,42.3,27.0,60.0,59.4,45.2,53.7,9.376,0.801,66.82,0.787,0.646,0.824,0.267
2013,Kazakhstan,5.835,40.6,37.3,49.4,60.2,63.1,74.4,10.074,0.889,62.2,0.782,0.82,0.629,0.164
2013,Brazil,7.14,38.8,43.3,67.0,53.7,60.6,57.6,9.665,0.91,64.38,0.785,0.707,0.725,0.276
2013,Colombia,6.607,36.5,33.4,58.5,68.5,50.4,65.7,9.508,0.901,67.86,0.841,0.898,0.815,0.278
2013,Philippines,4.977,28.1,30.0,41.9,69.8,40.3,74.9,8.796,0.846,61.78,0.907,0.756,0.796,0.332
2013,Pakistan,5.138,22.3,31.5,63.8,50.4,29.7,80.3,8.359,0.607,55.28,0.448,0.792,0.474,0.274
2013,Ukraine,4.711,22.2,31.0,49.4,47.1,45.6,73.3,9.474,0.897,63.16,0.569,0.937,0.572,0.225
2013,Indonesia,5.292,21.8,26.4,46.7,60.2,39.0,73.8,9.149,0.794,61.86,0.781,0.973,0.777,0.249
2013,Lebanon,4.983,18.4,41.9,50.1,55.4,70.2,86.7,9.808,0.708,65.58,0.655,0.921,0.446,0.409
2013,Russia,5.537,16.5,37.3,52.7,43.5,61.8,76.5,10.179,0.881,61.82,0.661,0.934,0.592,0.18
2013,Egypt,3.559,5.4,25.6,52.4,61.3,38.3,91.2,9.184,0.675,61.88,0.474,0.913,0.487,0.483
2013,Iran,5.14,-11.1,30.3,55.0,48.6,49.5,86.1,9.555,0.664,65.42,0.73,0.685,0.575,0.552
2013,Mongolia,4.913,-26.7,25.6,66.2,27.2,57.4,95.0,9.26,0.935,59.06,0.748,0.928,0.549,0.179
2013,Venezuela,6.553,-39.3,17.9,81.5,41.0,114.4,74.0,9.802,0.896,65.18,0.642,0.837,0.812,0.238
2012,Switzerland,7.776,215.7,138.2,27.6,72.0,147.0,23.0,11.107,0.947,71.52,0.945,0.323,0.793,0.176
2012,Germany,6.702,204.8,118.0,23.9,73.3,87.6,28.4,10.817,0.926,70.04,0.904,0.679,0.699,0.17
2012,United States,7.026,199.6,138.4,53.4,67.8,79.6,32.5,10.93,0.903,66.66,0.823,0.71,0.765,0.26
2012,Sweden,7.56,191.4,108.3,31.8,78.7,110.7,18.8,10.785,0.929,71.28,0.944,0.254,0.796,0.17
2012,Canada,7.415,186.0,111.0,35.0,72.8,95.5,26.5,10.739,0.948,70.92,0.918,0.466,0.776,0.229
2012,Denmark,7.52,182.3,104.6,30.7,86.1,114.1,34.3,10.844,0.951,69.84,0.933,0.187,0.783,0.209
2012,Norway,7.678,173.9,97.3,25.6,80.5,164.9,23.4,11.035,0.948,70.6,0.947,0.368,0.798,0.213
2012,Austria,7.401,167.4,88.6,30.4,81.5,93.1,28.8,10.884,0.945,70.1,0.92,0.771,0.712,0.157
2012,Finland,7.42,167.2,95.6,32.7,76.4,101.7,18.5,10.735,0.928,70.04,0.921,0.361,0.742,0.202
2012,Australia,7.196,165.8,104.2,44.4,75.6,130.7,20.9,10.744,0.945,70.36,0.935,0.368,0.728,0.214
2012,New Zealand,7.25,163.2,85.6,41.8,76.0,110.5,21.8,10.566,0.93,69.84,0.902,0.289,0.786,0.207
2012,Netherlands,7.471,160.5,94.9,37.5,66.8,98.1,28.1,10.856,0.939,70.98,0.877,0.434,0.753,0.226
2012,Japan,5.968,159.8,87.7,13.1,80.1,113.2,33.7,10.565,0.905,73.24,0.753,0.692,0.708,0.171
2012,Estonia,5.364,154.9,54.0,24.2,78.1,67.2,16.4,10.275,0.889,67.46,0.697,0.793,0.627,0.199
2012,France,6.649,151.4,99.2,51.1,85.6,98.9,41.3,10.664,0.937,71.4,0.841,0.608,0.705,0.253
2012,Ireland,6.965,149.6,91.7,45.0,49.0,107.7,29.8,10.887,0.962,70.34,0.902,0.573,0.721,0.237
2012,United Kingdom,6.881,148.1,90.5,39.8,71.3,97.0,36.0,10.662,0.935,69.52,0.889,0.425,0.739,0.184
2012,Belgium,6.935,146.7,95.5,42.9,81.5,103.0,49.6,10.783,0.927,69.52,0.855,0.758,0.718,0.238
2012,Spain,6.291,141.1,83.7,34.1,75.6,79.3,46.5,10.484,0.937,71.24,0.755,0.844,0.644,0.366
2012,South Korea,6.003,135.6,95.6,17.4,80.6,79.7,75.6,10.493,0.775,71.34,0.618,0.844,0.61,0.206
2012,Slovenia,6.063,133.6,60.1,29.6,72.1,78.2,28.2,10.392,0.925,69.52,0.904,0.891,0.598,0.284
2012,South Africa,5.134,123.8,107.4,76.7,61.3,59.5,59.0,9.537,0.907,51.4,0.59,0.838,0.711,0.178
2012,Czechia,6.334,122.2,64.5,34.1,62.0,61.0,40.1,10.425,0.912,67.94,0.74,0.957,0.635,0.257
2012,Portugal,4.994,119.8,54.6,35.0,61.6,71.8,35.0,10.314,0.866,69.78,0.774,0.959,0.631,0.37
2012,Slovakia,5.911,114.6,54.2,35.2,60.0,62.7,34.4,10.185,0.926,66.94,0.62,0.907,0.585,0.302
2012,Lithuania,5.771,114.0,42.8,34.6,70.8,61.0,25.2,10.216,0.919,64.7,0.503,0.957,0.557,0.277
2012,Israel,7.111,99.3,73.5,48.3,87.0,90.2,59.5,10.479,0.903,71.56,0.681,0.862,0.611,0.319
2012,Poland,5.876,90.5,55.6,38.9,57.8,53.3,50.0,10.137,0.936,67.46,0.811,0.888,0.711,0.267
2012,Croatia,6.028,88.9,52.1,32.3,50.0,69.6,42.0,10.092,0.776,67.54,0.542,0.924,0.572,0.271
2012,Mexico,7.32,87.9,60.7,56.2,72.1,52.4,66.1,9.844,0.767,65.38,0.788,0.633,0.722,0.278
2012,Italy,5.839,87.4,75.8,49.5,64.8,98.1,58.9,10.633,0.869,71.3,0.57,0.908,0.651,0.388
2012,Panama,6.86,86.8,37.7,48.5,82.4,50.8,48.1,10.139,0.897,67.82,0.783,0.796,0.838,0.207
2012,Hungary,4.683,85.6,43.5,33.7,51.0,60.8,53.3,10.119,0.906,66.12,0.569,0.93,0.582,0.315
2012,Malaysia,5.914,79.7,71.8,67.7,59.7,54.1,67.4,9.985,0.841,65.56,0.848,0.847,0.744,0.177
2012,Uruguay,6.45,78.3,38.1,45.0,57.2,80.7,30.5,9.949,0.865,67.26,0.871,0.615,0.692,0.214
2012,Turkiye,5.309,74.8,57.3,35.2,71.9,61.7,82.0,10.018,0.739,67.22,0.471,0.702,0.506,0.335
2012,India,4.72,73.7,62.7,42.1,62.7,30.2,77.5,8.423,0.511,58.02,0.609,0.83,0.544,0.295
2012,Chile,6.599,72.6,58.0,40.3,61.5,66.4,74.2,10.063,0.855,68.86,0.734,0.782,0.736,0.288
2012,Argentina,6.468,72.5,51.1,59.3,78.3,69.7,55.6,10.091,0.902,66.54,0.747,0.817,0.744,0.272
2012,Bosnia and Herzegovina,4.773,71.6,47.3,43.3,54.5,50.6,67.6,9.31,0.779,67.0,0.42,0.953,0.469,0.338
2012,Serbia,5.155,63.7,37.0,41.2,55.6,51.1,52.8,9.609,0.819,65.98,0.461,0.952,0.447,0.371
2012,Romania,5.167,57.8,36.4,30.0,46.1,49.5,63.3,9.997,0.74,65.76,0.645,0.959,0.52,0.343
2012,Greece,5.096,55.5,50.3,49.8,50.4,88.1,62.7,10.251,0.812,70.16,0.373,0.959,0.544,0.352
2012,Thailand,6.3,54.1,35.4,40.5,94.7,51.3,72.1,9.624,0.906,67.46,0.847,0.909,0.733,0.138
2012,Bulgaria,4.222,53.7,38.0,41.5,54.6,51.4,78.9,9.848,0.838,65.48,0.641,0.938,0.51,0.237
2012,Brazil,6.66,48.2,41.4,62.6,57.6,69.9,56.5,9.644,0.89,64.22,0.849,0.623,0.685,0.35
2012,Ecuador,5.961,37.7,26.0,59.7,64.8,46.0,58.5,9.343,0.785,66.48,0.825,0.73,0.767,0.333
2012,Georgia,4.254,35.7,29.0,19.6,69.0,53.2,64.8,9.332,0.533,63.9,0.659,0.321,0.443,0.25
2012,Colombia,6.375,35.1,29.4,54.2,77.3,57.2,68.3,9.468,0.914,67.64,0.828,0.868,0.829,0.294
2012,Ukraine,5.03,31.9,32.3,48.9,47.9,48.0,67.3,9.472,0.898,62.84,0.564,0.896,0.509,0.193
2012,Philippines,5.002,21.1,26.0,54.9,73.7,47.8,74.8,8.748,0.813,61.72,0.914,0.771,0.811,0.351
2012,Russia,5.621,18.5,39.6,52.4,39.3,68.1,78.3,10.163,0.901,61.38,0.609,0.938,0.563,0.174
2012,Mongolia,4.885,14.1,28.4,46.9,43.1,61.9,89.0,9.168,0.919,58.64,0.688,0.932,0.524,0.181
2012,Lebanon,4.573,12.5,44.1,47.3,43.3,73.9,88.0,9.863,0.713,65.52,0.621,0.856,0.442,0.339
2012,Pakistan,5.132,7.7,26.4,61.5,47.9,32.8,87.0,8.331,0.542,55.02,0.367,0.842,0.51,0.332
2012,Egypt,4.204,7.6,27.4,48.7,59.1,44.1,89.9,9.186,0.737,61.82,0.452,0.88,0.458,0.398
2012,Iran,4.609,-7.0,35.8,56.1,45.7,57.0,90.2,9.585,0.6,65.28,0.764,0.678,0.529,0.525
2012,Indonesia,5.368,-12.5,24.6,40.5,48.5,46.0,85.1,9.107,0.834,61.64,0.77,0.962,0.764,0.229
2012,Venezuela,7.067,-48.3,18.7,85.7,44.4,110.6,81.9,9.862,0.932,65.22,0.804,0.743,0.844,0.176
2011,Germany,6.621,184.4,114.2,21.2,72.0,92.8,45.1,10.815,0.947,70.02,0.906,0.677,0.686,0.165
2011,New Zealand,7.191,174.3,88.6,46.8,86.8,107.4,17.1,10.549,0.954,69.82,0.935,0.269,0.784,0.21
2011,Sweden,7.382,171.7,99.3,36.2,86.8,109.0,32.5,10.799,0.921,71.24,0.941,0.269,0.762,0.179
2011,Canada,7.426,165.0,110.7,39.8,72.0,101.7,41.6,10.733,0.922,70.86,0.951,0.433,0.803,0.248
2011,Denmark,7.788,163.1,99.3,45.3,89.8,125.7,34.2,10.845,0.962,69.62,0.935,0.22,0.778,0.175
2011,Australia,7.406,162.0,108.7,40.6,79.1,130.3,37.2,10.723,0.967,70.28,0.945,0.382,0.724,0.195
2011,Austria,7.471,159.9,98.8,44.1,83.2,98.4,42.8,10.881,0.944,70.0,0.939,0.703,0.672,0.145
2011,Netherlands,7.564,158.1,93.7,28.4,70.4,108.5,41.7,10.87,0.938,70.94,0.925,0.359,0.77,0.181
2011,United States,7.115,140.6,118.7,64.9,65.5,85.5,61.3,10.914,0.922,66.68,0.863,0.697,0.737,0.273
2011,Japan,6.263,130.5,83.6,5.7,96.1,136.7,52.5,10.549,0.917,73.12,0.814,0.734,0.714,0.181
2011,Ireland,7.007,125.1,84.8,46.1,41.1,114.3,45.2,10.891,0.977,70.22,0.952,0.59,0.786,0.19
2011,Slovenia,6.036,121.9,57.2,35.7,82.9,78.6,35.0,10.421,0.931,69.36,0.907,0.893,0.587,0.285
2011,France,6.959,119.5,90.9,44.8,80.7,103.9,61.8,10.666,0.921,71.3,0.903,0.627,0.718,0.281
2011,Israel,7.433,118.2,73.8,40.8,91.7,98.7,48.8,10.472,0.893,71.48,0.722,0.891,0.654,0.384
2011,United Kingdom,6.869,110.1,89.8,46.0,76.0,109.4,64.4,10.655,0.949,69.46,0.9,0.438,0.742,0.174
2011,Portugal,5.22,105.1,56.9,40.6,70.0,74.0,51.9,10.352,0.856,69.54,0.875,0.962,0.671,0.279
2011,Spain,6.518,100.9,86.2,33.0,69.9,84.5,85.6,10.515,0.944,71.12,0.819,0.846,0.667,0.356
2011,Belgium,7.111,100.7,84.6,40.6,82.2,114.3,88.3,10.782,0.937,69.36,0.88,0.711,0.752,0.225
2011,Croatia,5.385,93.1,50.7,32.4,65.0,70.8,49.9,10.113,0.79,67.42,0.517,0.977,0.552,0.273
2011,Czechia,6.331,88.1,58.4,36.6,65.0,65.2,66.0,10.434,0.914,67.82,0.787,0.95,0.623,0.253
2011,Singapore,6.561,87.1,91.2,20.2,59.0,101.0,70.8,11.305,0.904,72.48,0.822,0.099,0.404,0.144
2011,South Africa,4.931,83.6,100.0,78.1,59.5,76.9,89.0,9.527,0.858,50.5,0.835,0.819,0.72,0.23
2011,Turkiye,5.272,66.7,52.8,26.4,70.0,68.1,89.2,9.986,0.692,67.06,0.446,0.649,0.512,0.38
2011,Malaysia,5.786,65.3,72.1,70.9,69.1,56.0,91.2,9.948,0.77,65.48,0.84,0.842,0.785,0.155
2011,Poland,5.646,60.6,58.9,38.7,55.8,53.0,83.8,10.122,0.905,67.28,0.868,0.908,0.659,0.224
2011,Mexico,6.91,60.3,59.3,62.5,80.1,56.4,93.5,9.822,0.824,65.24,0.831,0.698,0.7,0.228
2011,Italy,6.057,49.7,67.7,56.7,67.8,99.1,85.5,10.666,0.913,71.2,0.568,0.933,0.61,0.266
2011,Hungary,4.918,48.7,38.1,30.5,60.0,63.4,90.2,10.127,0.894,65.96,0.631,0.94,0.586,0.305
2011,India,4.635,44.0,62.1,45.6,59.4,34.3,102.9,8.383,0.553,57.66,0.838,0.908,0.48,0.232
2011,Indonesia,5.173,37.2,20.1,23.9,94.1,51.5,43.8,9.061,0.825,61.42,0.878,0.962,0.748,0.273
2011,Serbia,4.815,34.6,31.1,28.7,57.4,54.3,81.0,9.611,0.773,65.84,0.44,0.977,0.458,0.41
2011,Argentina,6.776,32.6,40.5,48.4,76.7,68.1,90.0,10.112,0.889,66.42,0.816,0.755,0.769,0.232
2011,Bulgaria,3.875,30.8,34.7,41.4,60.3,53.7,98.5,9.834,0.86,65.34,0.664,0.948,0.49,0.271
2011,Bosnia and Herzegovina,4.995,28.0,42.9,40.3,57.4,53.4,112.4,9.3,0.725,67.0,0.333,0.925,0.551,0.326
2011,Romania,5.023,25.5,33.2,29.6,48.4,50.9,91.9,9.973,0.753,65.58,0.65,0.964,0.501,0.294
2011,Thailand,6.664,24.9,33.4,39.7,92.6,52.9,101.6,9.561,0.884,67.28,0.927,0.923,0.834,0.117
2011,Colombia,6.464,23.4,29.0,47.2,88.9,61.7,91.5,9.44,0.904,67.42,0.811,0.847,0.785,0.286
2011,Greece,5.372,23.3,45.0,52.0,51.8,97.9,87.8,10.32,0.852,70.08,0.528,0.941,0.552,0.323
2011,Chile,6.526,21.0,51.0,56.4,59.3,70.2,103.8,10.013,0.819,68.68,0.701,0.753,0.758,0.317
2011,Brazil,7.038,10.8,31.7,59.3,59.1,87.6,82.9,9.634,0.916,64.06,0.834,0.662,0.698,0.268
2011,Pakistan,5.267,-3.1,26.2,58.7,60.4,36.4,101.3,8.314,0.51,54.76,0.376,0.857,0.473,0.358
2011,Philippines,4.994,-3.8,28.4,53.1,76.1,44.8,116.7,8.699,0.789,61.66,0.883,0.783,0.808,0.358
2011,Russia,5.389,-7.4,44.0,50.6,35.5,69.4,104.7,10.126,0.883,60.94,0.626,0.935,0.564,0.165
2011,Ukraine,5.083,-14.6,27.2,55.4,40.3,51.7,100.2,9.468,0.859,62.52,0.579,0.933,0.539,0.22
2011,Egypt,4.174,-22.2,27.2,44.3,65.7,50.8,125.7,9.186,0.753,61.76,0.59,0.859,0.456,0.353
2011,Iran,4.768,-35.2,46.4,51.9,43.4,54.3,131.8,9.636,0.582,65.14,0.798,0.665,0.513,0.359
